id,price_bn,model_slug,year,volume,control,model_detail_slug,median_price_bn,final_model_slug,final_price_bn,final_model_detail_slug,final_model_detail_slug_id
269755,33.48,zuoruihaiwai,2014,2.0,自动,269755_gpj,31.729999999999997,zuoruihaiwai,33.48,269755_gpj,269755
269754,29.98,zuoruihaiwai,2014,2.0,自动,269754_gpj,31.729999999999997,zuoruihaiwai,29.98,269754_gpj,269754
69070,33.48,zuoruihaiwai,2013,2.0,自动,m26334_pa,31.729999999999997,zuoruihaiwai,33.48,m26334_pa,69070
69069,29.98,zuoruihaiwai,2013,2.0,自动,m26333_pa,31.729999999999997,zuoruihaiwai,29.98,m26333_pa,69069
128394,14.28,zunchi,2011,2.0,自动,10222_ah,13.78,zunchi,14.28,10222_ah,128394
128392,13.28,zunchi,2011,2.0,自动,10221_ah,13.78,zunchi,13.28,10221_ah,128392
128393,11.88,zunchi,2011,2.0,手动,10220_ah,11.38,zunchi,11.88,10220_ah,128393
128391,10.88,zunchi,2011,2.0,手动,10219_ah,11.38,zunchi,10.88,10219_ah,128391
128400,25.28,zunchi,2011,1.8,自动,10228_ah,17.68,zunchi,25.28,10228_ah,128400
128399,20.28,zunchi,2011,1.8,自动,10227_ah,17.68,zunchi,20.28,10227_ah,128399
128398,15.08,zunchi,2011,1.8,自动,10226_ah,17.68,zunchi,15.08,10226_ah,128398
128396,14.08,zunchi,2011,1.8,自动,10225_ah,17.68,zunchi,14.08,10225_ah,128396
128397,14.08,zunchi,2011,1.8,手动,10224_ah,13.58,zunchi,14.08,10224_ah,128397
128395,13.08,zunchi,2011,1.8,手动,10223_ah,13.58,zunchi,13.08,10223_ah,128395
81663,13.98,zunchi,2010,2.0,自动,m10660_ba,13.48,zunchi,13.98,m10660_ba,81663
81659,12.98,zunchi,2010,2.0,自动,m10659_ba,13.48,zunchi,12.98,m10659_ba,81659
81651,11.58,zunchi,2010,2.0,手动,m10658_ba,11.08,zunchi,11.58,m10658_ba,81651
81641,10.58,zunchi,2010,2.0,手动,m10657_ba,11.08,zunchi,10.58,m10657_ba,81641
81633,24.98,zunchi,2010,1.8,自动,m10666_ba,17.38,zunchi,24.98,m10666_ba,81633
81627,19.98,zunchi,2010,1.8,自动,m10665_ba,17.38,zunchi,19.98,m10665_ba,81627
81619,14.78,zunchi,2010,1.8,自动,m10664_ba,17.38,zunchi,14.78,m10664_ba,81619
81612,13.78,zunchi,2010,1.8,自动,m10663_ba,17.38,zunchi,13.78,m10663_ba,81612
81604,13.78,zunchi,2010,1.8,手动,m10662_ba,13.28,zunchi,13.78,m10662_ba,81604
81599,12.78,zunchi,2010,1.8,手动,m10661_ba,13.28,zunchi,12.78,m10661_ba,81599
81656,13.98,zunchi,2009,2.0,自动,m8848_ba,13.48,zunchi,13.98,m8848_ba,81656
81645,12.98,zunchi,2009,2.0,自动,m8847_ba,13.48,zunchi,12.98,m8847_ba,81645
81637,24.98,zunchi,2009,1.8,自动,m8853_ba,17.38,zunchi,24.98,m8853_ba,81637
81630,19.98,zunchi,2009,1.8,自动,m8852_ba,17.38,zunchi,19.98,m8852_ba,81630
81623,14.78,zunchi,2009,1.8,自动,m8851_ba,17.38,zunchi,14.78,m8851_ba,81623
81615,13.78,zunchi,2009,1.8,自动,m8616_ba,17.38,zunchi,13.78,m8616_ba,81615
81608,13.78,zunchi,2009,1.8,手动,m8849_ba,13.28,zunchi,13.78,m8849_ba,81608
81602,12.78,zunchi,2009,1.8,手动,m8850_ba,13.28,zunchi,12.78,m8850_ba,81602
121829,12.98,zunchi,2008,2.0,自动,43888_autotis,12.780000000000001,zunchi,12.98,43888_autotis,121829
106193,12.58,zunchi,2008,2.0,自动,4622_ah,12.780000000000001,zunchi,12.58,4622_ah,106193
106195,12.28,zunchi,2008,2.0,手动,3950_ah,11.78,zunchi,12.28,3950_ah,106195
106194,11.28,zunchi,2008,2.0,手动,3949_ah,11.78,zunchi,11.28,3949_ah,106194
81643,24.98,zunchi,2008,1.8,自动,m7415_ba,17.38,zunchi,24.98,m7415_ba,81643
81635,19.98,zunchi,2008,1.8,自动,m7414_ba,17.38,zunchi,19.98,m7414_ba,81635
81629,14.78,zunchi,2008,1.8,自动,m7413_ba,17.38,zunchi,14.78,m7413_ba,81629
97035,12.58,zunchi,2008,1.8,自动,m108510_ba,17.38,zunchi,12.58,m108510_ba,97035
81621,13.78,zunchi,2008,1.8,手动,m7412_ba,12.68,zunchi,13.78,m7412_ba,81621
97039,13.78,zunchi,2008,1.8,手动,m109420_ba,12.68,zunchi,13.78,m109420_ba,97039
97033,13.58,zunchi,2008,1.8,手动,m108500_ba,12.68,zunchi,13.58,m108500_ba,97033
81613,12.78,zunchi,2008,1.8,手动,m8151_ba,12.68,zunchi,12.78,m8151_ba,81613
96999,12.58,zunchi,2008,1.8,手动,m109418_ba,12.68,zunchi,12.58,m109418_ba,96999
81606,12.28,zunchi,2008,1.8,手动,m8152_ba,12.68,zunchi,12.28,m8152_ba,81606
81600,11.28,zunchi,2008,1.8,手动,m7411_ba,12.68,zunchi,11.28,m7411_ba,81600
97012,10.08,zunchi,2008,1.8,手动,m109429_ba,12.68,zunchi,10.08,m109429_ba,97012
81662,12.68,zunchi,2007,2.0,自动,m1359_ba,12.68,zunchi,12.68,m1359_ba,81662
81658,11.58,zunchi,2007,2.0,手动,m1356_ba,11.38,zunchi,11.58,m1356_ba,81658
97001,11.38,zunchi,2007,2.0,手动,m109417_ba,11.38,zunchi,11.38,m109417_ba,97001
81648,10.58,zunchi,2007,2.0,手动,m1355_ba,11.38,zunchi,10.58,m1355_ba,81648
97053,24.98,zunchi,2007,1.8,自动,m108509_ba,19.98,zunchi,24.98,m108509_ba,97053
81639,19.98,zunchi,2007,1.8,自动,m1364_ba,19.98,zunchi,19.98,m1364_ba,81639
81631,16.58,zunchi,2007,1.8,自动,m1363_ba,19.98,zunchi,16.58,m1363_ba,81631
81625,14.98,zunchi,2007,1.8,手动,m1358_ba,11.58,zunchi,14.98,m1358_ba,81625
81617,13.98,zunchi,2007,1.8,手动,m1361_ba,11.58,zunchi,13.98,m1361_ba,81617
81610,13.58,zunchi,2007,1.8,手动,m1360_ba,11.58,zunchi,13.58,m1360_ba,81610
81603,11.58,zunchi,2007,1.8,手动,m1362_ba,11.58,zunchi,11.58,m1362_ba,81603
97023,11.58,zunchi,2007,1.8,手动,m109414_ba,11.58,zunchi,11.58,m109414_ba,97023
81598,10.58,zunchi,2007,1.8,手动,m1357_ba,11.58,zunchi,10.58,m1357_ba,81598
97029,10.58,zunchi,2007,1.8,手动,m109416_ba,11.58,zunchi,10.58,m109416_ba,97029
97032,9.98,zunchi,2007,1.8,手动,m109419_ba,11.58,zunchi,9.98,m109419_ba,97032
97026,9.88,zunchi,2007,1.8,手动,m109415_ba,11.58,zunchi,9.88,m109415_ba,97026
97017,20.98,zunchi,2006,2.4,手动,m108499_ba,20.98,zunchi,20.98,m108499_ba,97017
121828,13.98,zunchi,2006,1.8,自动,43885_autotis,13.98,zunchi,13.98,43885_autotis,121828
97014,12.48,zunchi,2006,1.8,手动,m108507_ba,10.93,zunchi,12.48,m108507_ba,97014
97002,11.28,zunchi,2006,1.8,手动,m108508_ba,10.93,zunchi,11.28,m108508_ba,97002
96995,10.58,zunchi,2006,1.8,手动,m109412_ba,10.93,zunchi,10.58,m109412_ba,96995
96989,10.18,zunchi,2006,1.8,手动,m109428_ba,10.93,zunchi,10.18,m109428_ba,96989
81601,16.08,zunchi,2005,2.4,手动,m8956_ba,16.08,zunchi,16.08,m8956_ba,81601
81597,20.98,zunchi,2004,2.4,自动,m8955_ba,20.98,zunchi,20.98,m8955_ba,81597
97009,17.28,zunchi,2004,2.0,自动,m108501_ba,16.630000000000003,zunchi,17.28,m108501_ba,97009
96998,15.98,zunchi,2004,2.0,自动,m108502_ba,16.630000000000003,zunchi,15.98,m108502_ba,96998
96992,15.58,zunchi,2004,2.0,手动,m108497_ba,10.58,zunchi,15.58,m108497_ba,96992
96986,10.58,zunchi,2004,2.0,手动,m108498_ba,10.58,zunchi,10.58,m108498_ba,96986
96984,10.38,zunchi,2004,2.0,手动,m109413_ba,10.58,zunchi,10.38,m109413_ba,96984
4771,19.38,zn6491,2013,2.4,手动,model_32039_cs,17.53,zn6491,19.38,model_32039_cs,4771
4770,18.68,zn6491,2013,2.4,手动,model_32040_cs,17.53,zn6491,18.68,model_32040_cs,4770
4769,16.38,zn6491,2013,2.4,手动,model_32041_cs,17.53,zn6491,16.38,model_32041_cs,4769
4768,15.18,zn6491,2013,2.4,手动,model_32042_cs,17.53,zn6491,15.18,model_32042_cs,4768
4775,19.38,zn6491,2012,2.4,手动,model_31971_cs,17.53,zn6491,19.38,model_31971_cs,4775
4774,18.68,zn6491,2012,2.4,手动,model_31972_cs,17.53,zn6491,18.68,model_31972_cs,4774
4773,16.38,zn6491,2012,2.4,手动,model_31973_cs,17.53,zn6491,16.38,model_31973_cs,4773
4772,15.18,zn6491,2012,2.4,手动,model_31970_cs,17.53,zn6491,15.18,model_31970_cs,4772
4762,19.38,zn6491,2011,2.4,手动,model_29551_cs,17.38,zn6491,19.38,model_29551_cs,4762
4763,19.38,zn6491,2011,2.4,手动,model_29553_cs,17.38,zn6491,19.38,model_29553_cs,4763
4761,18.68,zn6491,2011,2.4,手动,model_29552_cs,17.38,zn6491,18.68,model_29552_cs,4761
4760,18.38,zn6491,2011,2.4,手动,model_29554_cs,17.38,zn6491,18.38,model_29554_cs,4760
4758,16.38,zn6491,2011,2.4,手动,model_29557_cs,17.38,zn6491,16.38,model_29557_cs,4758
4759,16.38,zn6491,2011,2.4,手动,model_29555_cs,17.38,zn6491,16.38,model_29555_cs,4759
4757,15.18,zn6491,2011,2.4,手动,model_29556_cs,17.38,zn6491,15.18,model_29556_cs,4757
4756,14.88,zn6491,2011,2.4,手动,model_29558_cs,17.38,zn6491,14.88,model_29558_cs,4756
4767,18.88,zn6491,2008,2.4,手动,model_9241_cs,17.03,zn6491,18.88,model_9241_cs,4767
4766,18.18,zn6491,2008,2.4,手动,model_9240_cs,17.03,zn6491,18.18,model_9240_cs,4766
4765,15.88,zn6491,2008,2.4,手动,model_9239_cs,17.03,zn6491,15.88,model_9239_cs,4765
4764,14.68,zn6491,2008,2.4,手动,model_9238_cs,17.03,zn6491,14.68,model_9238_cs,4764
123830,17.38,zn6491,2007,2.4,手动,43982_autotis,17.38,zn6491,17.38,43982_autotis,123830
123829,17.38,zn6491,2006,2.4,手动,43981_autotis,17.38,zn6491,17.38,43981_autotis,123829
123828,18.08,zn6491,2002,2.4,手动,43974_autotis,16.38,zn6491,18.08,43974_autotis,123828
123827,14.68,zn6491,2002,2.4,手动,43973_autotis,16.38,zn6491,14.68,43973_autotis,123827
121480,58.0,ziyouren,2008,3.7,自动,59114_autotis,58.0,ziyouren,58.0,59114_autotis,121480
103825,49.8,ziyouren,2004,3.7,自动,968_ah,49.8,ziyouren,49.8,968_ah,103825
269817,22.19,ziyouke,2015,2.0,自动,96627_autotis,22.19,ziyouke,22.19,96627_autotis,269817
92377,27.69,ziyouke,2014,2.4,自动,m109940_ba,24.99,ziyouke,27.69,m109940_ba,92377
128065,27.69,ziyouke,2014,2.4,自动,16309_ah,24.99,ziyouke,27.69,16309_ah,128065
75882,24.99,ziyouke,2014,2.4,自动,m104481_ba,24.99,ziyouke,24.99,m104481_ba,75882
92376,24.59,ziyouke,2014,2.4,自动,m109941_ba,24.99,ziyouke,24.59,m109941_ba,92376
128064,24.59,ziyouke,2014,2.4,自动,16308_ah,24.99,ziyouke,24.59,16308_ah,128064
92375,22.99,ziyouke,2014,2.0,自动,m109939_ba,22.99,ziyouke,22.99,m109939_ba,92375
128063,22.99,ziyouke,2014,2.0,自动,18206_ah,22.99,ziyouke,22.99,18206_ah,128063
75880,22.19,ziyouke,2014,2.0,自动,m104484_ba,22.99,ziyouke,22.19,m104484_ba,75880
9629,27.09,ziyouke,2013,2.4,自动,m16196_xc,24.99,ziyouke,27.09,m16196_xc,9629
9628,24.99,ziyouke,2013,2.4,自动,m16195_xc,24.99,ziyouke,24.99,m16195_xc,9628
9627,24.59,ziyouke,2013,2.4,自动,m16194_xc,24.99,ziyouke,24.59,m16194_xc,9627
75892,26.39,ziyouke,2012,2.4,自动,m15732_ba,25.490000000000002,ziyouke,26.39,m15732_ba,75892
75890,24.59,ziyouke,2012,2.4,自动,m15731_ba,25.490000000000002,ziyouke,24.59,m15731_ba,75890
9639,27.89,ziyouke,2011,2.4,自动,m10328_xc,25.04,ziyouke,27.89,m10328_xc,9639
9637,26.39,ziyouke,2011,2.4,自动,m9372_xc,25.04,ziyouke,26.39,m9372_xc,9637
9636,25.49,ziyouke,2011,2.4,自动,m10327_xc,25.04,ziyouke,25.49,m10327_xc,9636
9634,24.59,ziyouke,2011,2.4,自动,m9371_xc,25.04,ziyouke,24.59,m9371_xc,9634
9633,24.39,ziyouke,2011,2.4,自动,m10326_xc,25.04,ziyouke,24.39,m10326_xc,9633
9632,23.89,ziyouke,2011,2.4,自动,m9139_xc,25.04,ziyouke,23.89,m9139_xc,9632
71969,69.8,zhuxiw,2013,3.6,自动,m103777_ba,69.8,zhuxiw,69.8,m103777_ba,71969
71967,41.8,zhuxiw,2013,2.8,自动,m103775_ba,41.8,zhuxiw,41.8,m103775_ba,71967
61149,69.8,zhuxiw,2012,3.6,自动,m19051_pa,69.8,zhuxiw,69.8,m19051_pa,61149
128354,41.8,zhuxiw,2012,2.8,自动,12682_ah,41.8,zhuxiw,41.8,12682_ah,128354
90222,64.8,zhuxiw,2007,3.2,自动,m109620_ba,64.8,zhuxiw,64.8,m109620_ba,90222
71974,53.9,zhuxiw,2005,2.8,自动,m3777_ba,52.0,zhuxiw,53.9,m3777_ba,71974
71973,52.0,zhuxiw,2005,2.8,自动,m3776_ba,52.0,zhuxiw,52.0,m3776_ba,71973
71972,49.4,zhuxiw,2005,2.8,自动,m3775_ba,52.0,zhuxiw,49.4,m3775_ba,71972
71978,65.3,zhuxiw,2004,3.2,自动,m3769_ba,65.3,zhuxiw,65.3,m3769_ba,71978
71977,60.5,zhuxiw,2004,2.8,自动,m3771_ba,56.5,zhuxiw,60.5,m3771_ba,71977
71975,56.5,zhuxiw,2004,2.8,自动,m3773_ba,56.5,zhuxiw,56.5,m3773_ba,71975
71976,47.0,zhuxiw,2004,2.8,自动,m3772_ba,56.5,zhuxiw,47.0,m3772_ba,71976
90231,39.8,zhuxiw,2002,3.2,自动,m109789_ba,39.8,zhuxiw,39.8,m109789_ba,90231
90224,58.0,zhuxiw,2002,2.8,自动,m109618_ba,55.4,zhuxiw,58.0,m109618_ba,90224
90228,52.8,zhuxiw,2002,2.8,自动,m109619_ba,55.4,zhuxiw,52.8,m109619_ba,90228
71971,55.5,zhuxiw,1998,2.8,自动,m15538_ba,55.5,zhuxiw,55.5,m15538_ba,71971
64804,3.25,zhongyi,2010,1.0,手动,m22234_pa,2.98,zhongyi,3.25,m22234_pa,64804
64803,2.98,zhongyi,2010,1.0,手动,m22233_pa,2.98,zhongyi,2.98,m22233_pa,64803
64802,2.83,zhongyi,2010,1.0,手动,m22232_pa,2.98,zhongyi,2.83,m22232_pa,64802
122566,3.24,zhongyi,2008,1.1,手动,40211_autotis,2.98,zhongyi,3.24,40211_autotis,122566
2706,2.98,zhongyi,2008,1.1,手动,model_9583_cs,2.98,zhongyi,2.98,model_9583_cs,2706
2705,2.75,zhongyi,2008,1.1,手动,model_6061_cs,2.98,zhongyi,2.75,model_6061_cs,2705
122565,3.24,zhongyi,2007,1.1,手动,40206_autotis,3.24,zhongyi,3.24,40206_autotis,122565
122563,2.88,zhongyi,2007,1.0,手动,40166_autotis,2.88,zhongyi,2.88,40166_autotis,122563
76382,3.59,zhongyi,2006,1.1,手动,m6422_ba,3.415,zhongyi,3.59,m6422_ba,76382
122561,3.24,zhongyi,2006,1.1,手动,40202_autotis,3.415,zhongyi,3.24,40202_autotis,122561
64807,3.08,zhongyi,2006,1.0,手动,m13907_pa,3.0300000000000002,zhongyi,3.08,m13907_pa,64807
64806,2.98,zhongyi,2006,1.0,手动,m13908_pa,3.0300000000000002,zhongyi,2.98,m13908_pa,64806
122560,4.28,zhongyi,2005,1.1,手动,40194_autotis,4.28,zhongyi,4.28,40194_autotis,122560
122557,2.88,zhongyi,2005,1.0,手动,40156_autotis,2.88,zhongyi,2.88,40156_autotis,122557
122555,4.28,zhongyi,2003,1.1,手动,40192_autotis,3.785,zhongyi,4.28,40192_autotis,122555
122554,3.29,zhongyi,2003,1.1,手动,40191_autotis,3.785,zhongyi,3.29,40191_autotis,122554
122552,5.3,zhongyi,2000,1.1,手动,40188_autotis,5.3,zhongyi,5.3,40188_autotis,122552
277133,9.48,zhongxinglingzhu,2017,2.4,手动,120491_autotis,9.23,zhongxinglingzhu,9.48,120491_autotis,277133
277134,8.98,zhongxinglingzhu,2017,2.4,手动,120439_autotis,9.23,zhongxinglingzhu,8.98,120439_autotis,277134
274865,16.18,zhongxinglingzhu,2016,2.5,手动,112274_autotis,13.58,zhongxinglingzhu,16.18,112274_autotis,274865
274867,14.18,zhongxinglingzhu,2016,2.5,手动,112273_autotis,13.58,zhongxinglingzhu,14.18,112273_autotis,274867
274862,13.98,zhongxinglingzhu,2016,2.5,手动,112278_autotis,13.58,zhongxinglingzhu,13.98,112278_autotis,274862
274866,13.18,zhongxinglingzhu,2016,2.5,手动,112272_autotis,13.58,zhongxinglingzhu,13.18,112272_autotis,274866
274864,11.98,zhongxinglingzhu,2016,2.5,手动,112277_autotis,13.58,zhongxinglingzhu,11.98,112277_autotis,274864
274863,10.98,zhongxinglingzhu,2016,2.5,手动,112276_autotis,13.58,zhongxinglingzhu,10.98,112276_autotis,274863
268269,6.98,zhongxingGX3,2015,1.5,手动,96106_autotis,6.68,zhongxingGX3,6.98,96106_autotis,268269
268267,6.68,zhongxingGX3,2015,1.5,手动,96105_autotis,6.68,zhongxingGX3,6.68,96105_autotis,268267
268268,6.38,zhongxingGX3,2015,1.5,手动,96104_autotis,6.68,zhongxingGX3,6.38,96104_autotis,268268
68405,8.38,zhongxing-wuxianv7,2011,2.0,手动,m18775_pa,8.38,zhongxing-wuxianv7,8.38,m18775_pa,68405
68406,7.98,zhongxing-wuxianv7,2010,2.0,手动,m15076_pa,7.98,zhongxing-wuxianv7,7.98,m15076_pa,68406
68414,14.83,zhongxing-wuxianv5,2009,2.5,手动,m14720_pa,13.555,zhongxing-wuxianv5,14.83,m14720_pa,68414
68413,13.68,zhongxing-wuxianv5,2009,2.5,手动,m13131_pa,13.555,zhongxing-wuxianv5,13.68,m13131_pa,68413
68412,13.43,zhongxing-wuxianv5,2009,2.5,手动,m14717_pa,13.555,zhongxing-wuxianv5,13.43,m14717_pa,68412
68411,12.28,zhongxing-wuxianv5,2009,2.5,手动,m13132_pa,13.555,zhongxing-wuxianv5,12.28,m13132_pa,68411
68410,12.53,zhongxing-wuxianv5,2009,2.4,手动,m14721_pa,11.255,zhongxing-wuxianv5,12.53,m14721_pa,68410
68409,11.38,zhongxing-wuxianv5,2009,2.4,手动,m13130_pa,11.255,zhongxing-wuxianv5,11.38,m13130_pa,68409
68408,11.13,zhongxing-wuxianv5,2009,2.4,手动,m14718_pa,11.255,zhongxing-wuxianv5,11.13,m14718_pa,68408
68407,9.98,zhongxing-wuxianv5,2009,2.4,手动,m13129_pa,11.255,zhongxing-wuxianv5,9.98,m13129_pa,68407
272216,9.68,zhongxing-weihutuv,2016,2.8,手动,101300_autotis,8.68,zhongxing-weihutuv,9.68,101300_autotis,272216
272215,8.68,zhongxing-weihutuv,2016,2.8,手动,101299_autotis,8.68,zhongxing-weihutuv,8.68,101299_autotis,272215
272214,8.28,zhongxing-weihutuv,2016,2.8,手动,101298_autotis,8.68,zhongxing-weihutuv,8.28,101298_autotis,272214
272213,10.78,zhongxing-weihutuv,2016,2.5,手动,103467_autotis,10.18,zhongxing-weihutuv,10.78,103467_autotis,272213
272212,9.58,zhongxing-weihutuv,2016,2.5,手动,103470_autotis,10.18,zhongxing-weihutuv,9.58,103470_autotis,272212
272211,9.28,zhongxing-weihutuv,2016,2.4,手动,103964_autotis,8.28,zhongxing-weihutuv,9.28,103964_autotis,272211
272210,8.28,zhongxing-weihutuv,2016,2.4,手动,103965_autotis,8.28,zhongxing-weihutuv,8.28,103965_autotis,272210
272209,7.88,zhongxing-weihutuv,2016,2.4,手动,103961_autotis,8.28,zhongxing-weihutuv,7.88,103961_autotis,272209
264038,9.68,zhongxing-weihutuv,2015,2.8,手动,96084_autotis,8.68,zhongxing-weihutuv,9.68,96084_autotis,264038
264037,8.68,zhongxing-weihutuv,2015,2.8,手动,96083_autotis,8.68,zhongxing-weihutuv,8.68,96083_autotis,264037
264036,7.88,zhongxing-weihutuv,2015,2.8,手动,96082_autotis,8.68,zhongxing-weihutuv,7.88,96082_autotis,264036
264035,8.38,zhongxing-weihutuv,2015,2.2,手动,96081_autotis,7.73,zhongxing-weihutuv,8.38,96081_autotis,264035
264034,7.08,zhongxing-weihutuv,2015,2.2,手动,96080_autotis,7.73,zhongxing-weihutuv,7.08,96080_autotis,264034
89781,10.43,zhongxing-weihutuv,2014,2.5,手动,1002085_ah,9.780000000000001,zhongxing-weihutuv,10.43,1002085_ah,89781
89780,9.13,zhongxing-weihutuv,2014,2.5,手动,1002084_ah,9.780000000000001,zhongxing-weihutuv,9.13,1002084_ah,89780
114178,8.18,zhongxing-weihutuv,2014,2.2,手动,1002607_ah,7.529999999999999,zhongxing-weihutuv,8.18,1002607_ah,114178
114177,6.88,zhongxing-weihutuv,2014,2.2,手动,1002606_ah,7.529999999999999,zhongxing-weihutuv,6.88,1002606_ah,114177
12666,8.38,zhongxing-weihutuv,2013,2.8,手动,m19843_xc,7.68,zhongxing-weihutuv,8.38,m19843_xc,12666
12665,7.78,zhongxing-weihutuv,2013,2.8,手动,m19842_xc,7.68,zhongxing-weihutuv,7.78,m19842_xc,12665
26476,7.58,zhongxing-weihutuv,2013,2.8,手动,1001539_ah,7.68,zhongxing-weihutuv,7.58,1001539_ah,26476
26477,7.18,zhongxing-weihutuv,2013,2.8,手动,1001616_ah,7.68,zhongxing-weihutuv,7.18,1001616_ah,26477
26479,10.28,zhongxing-weihutuv,2013,2.5,手动,1001922_ah,9.629999999999999,zhongxing-weihutuv,10.28,1001922_ah,26479
26478,8.98,zhongxing-weihutuv,2013,2.5,手动,1001921_ah,9.629999999999999,zhongxing-weihutuv,8.98,1001921_ah,26478
127612,8.58,zhongxing-weihutuv,2013,2.4,手动,1001821_ah,7.93,zhongxing-weihutuv,8.58,1001821_ah,127612
127610,7.28,zhongxing-weihutuv,2013,2.4,手动,1001617_ah,7.93,zhongxing-weihutuv,7.28,1001617_ah,127610
26482,8.18,zhongxing-weihutuv,2011,2.8,手动,1000873_ah,8.18,zhongxing-weihutuv,8.18,1000873_ah,26482
26486,8.03,zhongxing-weihutuv,2010,2.8,手动,1000396_ah,8.03,zhongxing-weihutuv,8.03,1000396_ah,26486
26487,9.88,zhongxing-weihutuv,2010,2.5,手动,1001128_ah,9.88,zhongxing-weihutuv,9.88,1001128_ah,26487
26491,9.68,zhongxing-weihutuv,2010,2.4,手动,1000380_ah,8.83,zhongxing-weihutuv,9.68,1000380_ah,26491
26490,9.48,zhongxing-weihutuv,2010,2.4,手动,1000379_ah,8.83,zhongxing-weihutuv,9.48,1000379_ah,26490
26489,8.18,zhongxing-weihutuv,2010,2.4,手动,1000376_ah,8.83,zhongxing-weihutuv,8.18,1000376_ah,26489
26488,7.98,zhongxing-weihutuv,2010,2.4,手动,1000375_ah,8.83,zhongxing-weihutuv,7.98,1000375_ah,26488
26455,6.59,zhongxing-changling,2010,2.4,手动,1000409_ah,6.59,zhongxing-changling,6.59,1000409_ah,26455
26456,5.99,zhongxing-changling,2010,2.2,手动,1000408_ah,5.99,zhongxing-changling,5.99,1000408_ah,26456
121812,6.79,zhongxing-changling,2007,2.4,手动,44077_autotis,6.79,zhongxing-changling,6.79,44077_autotis,121812
121813,6.88,zhongxing-changling,2007,2.2,手动,44071_autotis,6.535,zhongxing-changling,6.88,44071_autotis,121813
121811,6.19,zhongxing-changling,2007,2.2,手动,44072_autotis,6.535,zhongxing-changling,6.19,44072_autotis,121811
271114,5.58,zhongxing-c3,2015,1.5,自动,100249_autotis,5.28,zhongxing-c3,5.58,100249_autotis,271114
271115,5.28,zhongxing-c3,2015,1.5,自动,100250_autotis,5.28,zhongxing-c3,5.28,100250_autotis,271115
271113,4.98,zhongxing-c3,2015,1.5,自动,100488_autotis,5.28,zhongxing-c3,4.98,100488_autotis,271113
268266,6.38,zhongxing-c3,2014,1.5,手动,95960_autotis,5.88,zhongxing-c3,6.38,95960_autotis,268266
101117,5.88,zhongxing-c3,2014,1.5,手动,m106485_ba,5.88,zhongxing-c3,5.88,m106485_ba,101117
101116,5.78,zhongxing-c3,2014,1.5,手动,m105967_ba,5.88,zhongxing-c3,5.78,m105967_ba,101116
272243,17.98,zhongtaizhimaE30,2016,0.0,自动,105050_autotis,17.98,zhongtaiZ700,17.98,127445_autotis,277875
270971,10.88,zhongtaizhidouE20,2014,0.0,自动,95933_autotis,10.88,zhongtaizhidouE20,10.88,95933_autotis,270971
276390,18.88,zhongtaizhidouD2,2017,0.0,,119224_autotis,,zhongtaizhidouD2,18.88,119224_autotis,276390
276389,15.88,zhongtaizhidouD2,2017,0.0,,119225_autotis,,zhongtaizhidouD2,15.88,119225_autotis,276389
276388,15.18,zhongtaizhidouD2,2017,0.0,,119227_autotis,,zhongtaizhidouD2,15.18,119227_autotis,276388
274784,18.8,zhongtaizhidouD2,2016,0.0,自动,111566_autotis,17.34,zhongtaizhidouD2,18.8,111566_autotis,274784
273517,15.88,zhongtaizhidouD2,2016,0.0,自动,110227_autotis,17.34,zhongtaizhidouD2,15.88,110227_autotis,273517
273516,15.88,zhongtaizhidouD2,2015,0.0,自动,110431_autotis,15.88,zhongtaiZ700,15.88,127445_autotis,277875
273515,15.88,zhongtaizhidouD1,2015,0.0,自动,110158_autotis,15.88,zhongtaiZ700,15.88,127445_autotis,277875
128422,7.66,zhongtaiz200hb,2011,1.5,自动,8040_ah,6.96,zhongtaiz200hb,7.66,8040_ah,128422
128421,7.26,zhongtaiz200hb,2011,1.5,自动,8039_ah,6.96,zhongtaiz200hb,7.26,8039_ah,128421
128420,6.66,zhongtaiz200hb,2011,1.5,自动,8038_ah,6.96,zhongtaiz200hb,6.66,8038_ah,128420
128419,6.16,zhongtaiz200hb,2011,1.5,自动,8037_ah,6.96,zhongtaiz200hb,6.16,8037_ah,128419
128418,6.76,zhongtaiz200hb,2011,1.5,手动,9747_ah,6.0600000000000005,zhongtaiz200hb,6.76,9747_ah,128418
128417,6.36,zhongtaiz200hb,2011,1.5,手动,9746_ah,6.0600000000000005,zhongtaiz200hb,6.36,9746_ah,128417
128416,5.76,zhongtaiz200hb,2011,1.5,手动,9745_ah,6.0600000000000005,zhongtaiz200hb,5.76,9745_ah,128416
128415,5.26,zhongtaiz200hb,2011,1.5,手动,9744_ah,6.0600000000000005,zhongtaiz200hb,5.26,9744_ah,128415
128414,6.46,zhongtaiz200hb,2011,1.3,手动,8036_ah,5.76,zhongtaiz200hb,6.46,8036_ah,128414
128413,6.06,zhongtaiz200hb,2011,1.3,手动,8035_ah,5.76,zhongtaiz200hb,6.06,8035_ah,128413
128412,5.46,zhongtaiz200hb,2011,1.3,手动,8034_ah,5.76,zhongtaiz200hb,5.46,8034_ah,128412
128411,4.96,zhongtaiz200hb,2011,1.3,手动,7723_ah,5.76,zhongtaiz200hb,4.96,7723_ah,128411
272439,16.99,zhongtaiyun100,2016,0.0,自动,108864_autotis,16.99,zhongtaiZ700,16.99,127445_autotis,277875
